index,City,Card Type,Exp Type,Gender,Month,DayOfWeek,IsWeekend,Cluster_KMeans,Cluster_KPrototypes,Log_Amount,Amount_Category,Amount
12179,170,2,1,0,9,6,1,3,3,0.12816131811464587,2.0,1.1367363640740087
12180,71,1,0,0,9,6,1,3,3,0.05914720830558033,1.0,1.060931407160165
12181,126,3,3,0,1,1,0,2,1,0.25331117465849023,4.0,1.2882840958325978
12182,170,1,3,1,2,6,1,0,2,0.2552400075662997,4.0,1.2907713785965307
12183,126,2,1,1,2,3,0,2,1,0.03196571651266643,0.0,1.0324821076110853
12184,126,0,0,1,9,4,0,3,3,0.15506952059448484,2.0,1.167739140202513
12185,8,2,3,1,10,1,0,1,0,0.2523952325293478,4.0,1.2871046423929264
12186,170,3,3,0,3,0,0,2,1,0.17100701246424307,3.0,1.1864990692748367
12187,170,2,1,1,7,2,0,1,0,0.04750500675576832,0.0,1.048651451449845
12188,170,2,1,1,7,2,0,1,0,0.06424844234124676,1.0,1.0663572941572925
12189,71,0,3,1,5,1,0,2,1,0.011552038021252627,0.0,1.0116190204920006
12190,71,2,2,1,5,1,0,2,1,0.166645960494232,3.0,1.1813359516664794
12191,71,1,4,0,1,3,0,2,1,0.07337118713945336,1.0,1.0761299083717124
12192,8,2,3,1,12,1,0,1,0,0.20188396831318034,3.0,1.2237060112007958
12193,126,0,4,0,12,6,1,3,3,0.2476048257217698,4.0,1.2809536322351847
12194,126,0,0,1,4,6,1,0,2,0.1315356899435588,2.0,1.1405786141823258
12195,170,2,0,1,10,3,0,3,3,0.06748706598338695,1.0,1.0698164224850362
12196,170,1,4,1,8,5,1,3,3,0.21040895902104328,3.0,1.2341826869072645
12197,71,3,1,0,12,4,0,3,3,0.13295830090701713,2.0,1.1422023685350706
12198,71,2,4,1,12,1,0,1,0,0.16441744030485292,2.0,1.1787062519055795
12199,126,1,1,0,9,1,0,1,0,0.22442728816652757,4.0,1.2516057014939743
12200,71,3,2,0,12,5,1,3,3,0.15919645411916794,2.0,1.1725682799236163
12201,126,2,1,0,10,0,0,1,0,0.1278374634828341,2.0,1.1363682863424105
12202,8,2,2,0,12,3,0,3,3,0.22505772818566216,4.0,1.2523950125968837
12203,71,3,1,0,1,3,0,2,1,0.035919195154012665,0.0,1.0365720830591973
12204,170,2,3,1,3,1,0,2,1,0.10667680560261313,1.0,1.112574618482918
12205,71,2,1,0,9,0,0,1,0,0.22300714263359173,4.0,1.2498295007782787
12206,8,2,4,0,12,6,1,3,3,0.12517736095411827,2.0,1.133349447181347
12207,170,1,1,0,7,5,1,3,3,0.11442805149673396,2.0,1.1212319671999615
12208,126,3,2,1,4,1,0,2,1,0.09274466219589632,1.0,1.0971815475712887
12209,126,1,0,0,6,6,1,0,2,0.24257970529664608,4.0,1.2745328321324838
12210,8,0,3,1,11,1,0,1,0,0.16021207406371651,2.0,1.173759768602468
12211,8,2,3,1,1,2,0,2,1,0.13160779180065246,2.0,1.1406608549833914
12212,8,0,4,0,5,4,0,0,2,0.05380029894224327,0.0,1.0552738418088161
12213,170,3,3,1,10,4,0,3,3,0.06584418136214472,1.0,1.0680602805013077
12214,71,1,1,1,1,4,0,0,2,0.18729177379736556,3.0,1.205979106824783
12215,126,3,3,0,12,6,1,3,3,0.05169388731053514,0.0,1.0530533401800473
12216,126,3,3,1,12,3,0,3,3,0.022085691961784035,0.0,1.0223313862990837
12217,170,2,1,1,1,6,1,0,2,0.00023566233006624553,0.0,1.0002356901006146
12218,8,1,4,0,2,4,0,0,2,0.17487012701706112,3.0,1.1910915159587272
12219,71,1,3,1,11,6,1,3,3,0.10235401082188382,1.0,1.1077755668597653
12220,8,0,4,0,1,4,0,0,2,0.07215514001885201,1.0,1.074822079047451
12221,170,3,3,0,2,0,0,2,1,0.17036015593179604,3.0,1.1857318227770912
12222,71,0,0,0,10,3,0,3,3,0.011157376066896594,0.0,1.0112198517258533
12223,71,1,4,1,1,3,0,2,1,0.2038056971663273,3.0,1.2260599033971469
12224,71,2,4,1,10,0,0,1,0,0.06753112679669106,1.0,1.0698635605051592
12225,126,0,2,0,6,3,0,2,1,0.037168490653976975,0.0,1.0378678771442784
12226,170,2,4,0,3,2,0,2,1,0.17202929147489363,3.0,1.1877126225588523
12227,71,2,0,0,4,4,0,0,2,0.11841936358457672,2.0,1.125716096731229
12228,170,1,3,0,7,6,1,3,3,0.02015709272069613,0.0,1.0203616188199047
12229,71,1,2,0,6,2,0,2,1,0.16978820615979065,3.0,1.1850538376366
12230,126,0,3,1,5,3,0,2,1,0.04688219250504834,0.0,1.0479985397243128
12231,8,1,3,1,12,1,0,1,0,0.18091779799653285,3.0,1.1983166712133126
12232,170,3,4,0,11,1,0,1,0,0.2332222498124892,4.0,1.262662074554295
12233,126,1,1,1,10,4,0,3,3,0.21257066042225717,3.0,1.2368535070686972
12234,71,1,2,1,12,3,0,3,3,0.024386498846762316,0.0,1.024686281432033
12235,71,2,1,1,4,4,0,0,2,0.2393292309035374,4.0,1.2703967216008474
12236,8,3,0,1,12,2,0,1,0,0.040784764820707343,0.0,1.04162788645153
12237,170,2,2,0,3,2,0,2,1,0.14450477125992084,2.0,1.15546720798498
12238,126,3,0,1,1,3,0,2,1,0.1823680251100097,3.0,1.2000557632748687
12239,71,0,0,0,12,6,1,3,3,0.14620545710416916,2.0,1.157433966654364
12240,170,3,0,0,3,5,1,0,2,0.1813905655488844,3.0,1.198883330391386
12241,126,2,3,1,5,6,1,0,2,0.04948853722927393,0.0,1.0507335478280404
12242,170,3,2,1,1,3,0,2,1,0.2198686212693957,4.0,1.245913033361683
12243,126,0,0,0,5,5,1,0,2,0.1132296045904188,1.0,1.1198890350947575
12244,126,0,3,1,5,6,1,0,2,0.1303646260817759,2.0,1.1392437055699087
12245,126,0,0,0,9,6,1,3,3,0.19876631254846955,3.0,1.2198968580002247
12246,170,0,2,1,1,2,0,2,1,0.12386414568635593,2.0,1.131862092205979
12247,71,3,4,1,12,0,0,1,0,0.05908481418648942,1.0,1.0608652133446732
12248,170,1,3,1,5,3,0,2,1,0.08372764242392058,1.0,1.0873327101753936
12249,126,3,0,0,6,3,0,2,1,0.16080660491012946,2.0,1.1744578124749265
12250,126,2,4,1,3,0,0,2,1,0.19028616839982176,3.0,1.209595696198469
12251,8,0,4,0,5,4,0,0,2,0.17283201927300673,3.0,1.1886664152638926
12252,71,3,3,1,1,5,1,0,2,0.22745329717085436,4.0,1.255398807708972
12253,71,1,0,1,8,0,0,1,0,0.11423571653630998,2.0,1.121016335831314
12254,8,3,2,0,11,5,1,3,3,0.018485711071247073,0.0,1.018657629539291
12255,71,1,4,0,11,4,0,3,3,0.1964987238826977,3.0,1.2171337676717429
12256,71,2,1,0,7,6,1,3,3,0.14218541227130174,2.0,1.1527903702039572
12257,8,0,0,1,1,0,0,2,1,0.18660044470842904,3.0,1.2051456665115459
12258,170,1,4,0,2,1,0,2,1,0.10191843741793681,1.0,1.1072931543559543
12259,8,1,4,1,5,5,1,0,2,0.07398703934321346,1.0,1.0767928494632284
12260,71,3,0,1,3,0,0,2,1,0.10835660860053846,1.0,1.1144450952388594
12261,8,1,3,0,3,3,0,2,1,0.004097615727798033,0.0,1.0041060224336857
12262,71,3,4,0,2,3,0,2,1,0.1901634466298208,3.0,1.2094472615819118
12263,170,3,4,1,2,1,0,2,1,0.11215613836558687,1.0,1.1186875170499222
12264,8,3,0,0,11,4,0,3,3,0.052799022302297105,0.0,1.0542177495707432
12265,126,3,3,1,10,4,0,3,3,0.19703171958233434,3.0,1.2177826676508818
12266,126,2,3,1,2,5,1,0,2,0.07539899240534612,1.0,1.0783143042829404
12267,126,1,1,1,3,3,0,2,1,0.0852622311028529,1.0,1.089002599611663
12268,71,1,3,1,11,5,1,3,3,0.2322241069427506,4.0,1.261402386186755
12269,71,2,0,0,12,6,1,3,3,0.1114305826760599,1.0,1.117876141341849
12270,170,2,1,0,11,5,1,3,3,0.20861468362681732,3.0,1.2319702087712823
12271,170,3,0,0,1,3,0,2,1,0.2620999171626684,4.0,1.2996563939214019
12272,71,2,3,1,10,5,1,3,3,0.025494835696985158,0.0,1.025822608597975
12273,8,3,0,1,10,0,0,1,0,0.005523933778963938,0.0,1.0055392188327423
12274,71,3,2,0,1,4,0,0,2,0.04844566775414716,0.0,1.0496383410626313
12275,71,0,2,1,8,4,0,3,3,0.19113485803757335,3.0,1.2106227032751897
12276,126,0,3,1,3,4,0,0,2,0.10523343551647496,1.0,1.110969919925542
12277,170,3,4,0,10,3,0,3,3,0.08626742283666798,1.0,1.090097806377072
12278,170,0,2,1,8,2,0,1,0,0.2585825322613965,4.0,1.2950930323988639
12279,8,1,4,1,12,2,0,1,0,0.08412879831155964,1.0,1.0877689875956802
12280,170,1,3,0,8,2,0,1,0,0.22007789448841936,4.0,1.2461737968772566
12281,71,2,1,1,3,5,1,0,2,0.0723268191249002,1.0,1.0750066193815493
12282,8,1,4,1,12,0,0,1,0,0.18238223261734038,3.0,1.2000728131970408
12283,126,0,3,1,1,3,0,2,1,0.2244481222677852,4.0,1.2516317778455317
12284,126,0,1,0,9,0,0,1,0,0.1825201185257444,3.0,1.2002382977357704
12285,71,2,0,1,7,4,0,3,3,0.26014639701992576,4.0,1.2971199672641494
12286,170,3,0,1,1,0,0,2,1,0.2534100400035817,4.0,1.2884114687805897
12287,170,1,1,1,6,5,1,0,2,0.12475427422033873,2.0,1.132870043487331
12288,170,1,0,0,10,3,0,3,3,0.05452519447930142,0.0,1.056039082433365
12289,170,0,0,0,9,1,0,1,0,0.10294503674874088,1.0,1.1084304844584945
12290,170,0,0,1,5,1,0,2,1,0.08007017232938055,1.0,1.0833630871190847
12291,170,0,4,0,10,3,0,3,3,0.12656397171824094,2.0,1.1349220517675753
12292,8,3,0,0,12,3,0,3,3,0.21304734272253625,3.0,1.2374432337885328
12293,170,0,2,1,12,2,0,1,0,0.25811002885213036,4.0,1.2944812410738644
12294,170,3,4,1,8,4,0,3,3,0.21959650059427419,4.0,1.2455740407914373
12295,71,0,3,0,12,3,0,3,3,0.10107301048817152,1.0,1.1063574145096844
12296,71,0,1,0,5,6,1,0,2,0.17749550010929,3.0,1.194222684018807
12297,8,2,2,0,4,6,1,0,2,0.22305528899855045,4.0,1.2498896769741803
12298,126,0,2,0,12,0,0,1,0,0.008901444106688543,0.0,1.0089411797743795
12299,71,1,4,0,10,6,1,3,3,0.15852222430276625,2.0,1.1717779658841088
12300,71,0,2,1,2,4,0,0,2,0.039718315902673954,0.0,1.0405176356371455
12301,71,1,3,0,11,2,0,1,0,0.01017103198904245,0.0,1.0102229327470835
12302,170,3,2,0,5,4,0,0,2,0.20364453503155372,3.0,1.22586232488727
12303,8,1,2,1,6,4,0,0,2,0.2122600461293127,3.0,1.2364693823515251
12304,71,3,3,1,5,4,0,0,2,0.04104855229040676,0.0,1.0419026910794806
12305,126,0,2,0,3,0,0,2,1,0.14730706016911446,2.0,1.158709702007478
12306,126,2,1,0,8,4,0,3,3,0.15952313804084362,2.0,1.1729514017041898
12307,126,2,3,1,6,4,0,0,2,0.04948090111311712,0.0,1.0507255243352536
12308,8,2,4,1,5,3,0,2,1,0.07862586654700873,1.0,1.0817995089622414
12309,71,3,2,1,3,1,0,2,1,0.09388937742341623,1.0,1.0984382271290338
12310,71,1,0,1,10,4,0,3,3,0.24212555784833906,4.0,1.2739541377152301
12311,170,0,4,1,4,4,0,0,2,0.14204185068204592,2.0,1.1526248856652277
12312,71,3,3,1,9,2,0,1,0,0.057299260793920365,0.0,1.058972671983568
12313,170,0,1,1,4,1,0,2,1,0.2619556000351777,4.0,1.2994688447775087
12314,71,3,0,0,1,0,0,2,1,0.09235152077146412,1.0,1.0967502848339938
12315,71,2,3,1,3,5,1,0,2,0.1015814396840467,1.0,1.1069200619413644
12316,170,0,0,0,1,5,1,0,2,0.1829896236742807,3.0,1.2008019481040486
12317,126,3,2,0,4,5,1,0,2,0.07921069576064962,1.0,1.0824323619558065
12318,71,0,0,0,9,5,1,3,3,0.04202223034931633,0.0,1.042917662917021
12319,126,2,4,1,7,6,1,3,3,0.17789769480465015,3.0,1.1947030906494216
12320,71,1,2,0,1,0,0,2,1,0.18538384332253247,3.0,1.2036803761413417
12321,8,3,1,0,12,3,0,3,3,0.06887639033299568,1.0,1.071303777460404
12322,8,3,3,1,8,3,0,3,3,0.12245426226030458,2.0,1.1302674230145866
12323,71,0,1,1,6,5,1,0,2,0.009905922614979782,0.0,1.0099551486753213
12324,8,1,2,1,3,2,0,2,1,0.21574668369120112,4.0,1.2407880273440635
12325,71,3,3,0,3,4,0,0,2,0.1580333801696697,2.0,1.171205289086445
12326,71,2,1,0,12,0,0,1,0,0.12686173605808107,2.0,1.1352600414012228
12327,8,3,0,1,12,0,0,1,0,0.06288186546898364,1.0,1.0649010302164739
12328,170,2,4,0,7,0,0,1,0,0.08077257909618198,1.0,1.08412431599724
12329,170,2,0,1,7,2,0,1,0,0.03082757841657844,0.0,1.0313076688544056
12330,126,3,0,0,10,6,1,3,3,0.11017463888568854,1.0,1.1164730330407433
12331,71,3,2,0,3,0,0,2,1,0.14065041103174777,2.0,1.1510221929810485
12332,126,3,4,1,11,6,1,3,3,0.02125539694345377,0.0,1.0214829019368712
12333,126,2,4,1,10,4,0,3,3,0.03757523842138519,0.0,1.038290113452188
12334,71,1,2,1,4,6,1,0,2,0.24786943149203258,4.0,1.2812926248054304
12335,126,1,1,1,5,3,0,2,1,0.02477793194703703,0.0,1.025087456071377
12336,71,1,2,1,5,4,0,0,2,0.011708669687340705,0.0,1.0117774844745415
12337,71,1,4,1,6,5,1,0,2,0.16385144551136424,2.0,1.1780392990676702
12338,170,2,4,1,4,0,0,2,1,0.25900604635847413,4.0,1.2956416387181668
12339,170,3,3,1,12,2,0,1,0,0.06323027521743448,1.0,1.065272116757867
12340,8,0,0,1,12,3,0,3,3,0.21952241942221173,4.0,1.2454817706243881
12341,71,1,1,1,1,6,1,0,2,0.1898043160206102,3.0,1.2090129900348219
12342,170,0,3,1,5,1,0,2,1,0.08331802073702817,1.0,1.0868874063257217
12343,126,3,2,1,4,3,0,2,1,0.24576866363777455,4.0,1.2786037517852271
12344,126,2,1,1,8,0,0,1,0,0.2149801157190058,3.0,1.239837243448818
12345,8,3,2,0,6,0,0,2,1,0.020887137739808926,0.0,1.0211068007124862
12346,71,1,2,0,7,4,0,3,3,0.006496934095987229,0.0,1.0065180849527415
12347,71,1,3,1,4,1,0,2,1,0.2417578385581064,4.0,1.2734857663237962
12348,170,1,4,0,10,3,0,3,3,0.12596110303518537,2.0,1.134238049007494
12349,71,1,2,1,5,4,0,0,2,0.03140215502242455,0.0,1.0319004043840365
12350,8,2,0,0,10,4,0,3,3,0.2009237681635578,3.0,1.2225315724441164
12351,71,3,0,0,12,0,0,1,0,0.029913019549620078,0.0,1.0303649084519473
12352,170,1,4,0,3,1,0,2,1,0.22217705587638678,4.0,1.2487924643355746
12353,126,0,4,1,12,1,0,1,0,0.0029982927999414287,0.0,1.0030027921754898
12354,126,1,4,0,2,4,0,0,2,0.02240545624134607,0.0,1.022658343630149
12355,8,1,2,1,10,0,0,1,0,0.024451095864164312,0.0,1.0247524752475248
12356,71,1,3,0,10,2,0,1,0,0.14645065144790634,2.0,1.1577177977116997
12357,71,0,3,0,11,3,0,3,3,0.21567312512581863,4.0,1.2406967601136125
12358,170,1,2,0,3,6,1,0,2,0.1254534214662118,2.0,1.1336623634000353
12359,126,2,3,0,6,5,1,0,2,0.17752909249591464,3.0,1.1942628014827414
12360,126,2,4,1,6,6,1,0,2,0.17596669263831574,3.0,1.1923983423463902
12361,170,0,4,1,1,4,0,0,2,0.1444726550304155,2.0,1.1554300993308406
12362,170,2,4,1,3,1,0,2,1,0.1291225573229096,2.0,1.1378295649662211
12363,8,2,4,0,4,3,0,2,1,0.25259079741446516,4.0,1.287356379479115
12364,126,0,4,1,4,2,0,2,1,0.03213278060447401,0.0,1.0326546127060032
12365,71,1,1,1,10,4,0,3,3,0.20531869958713514,3.0,1.227916339040711
12366,126,3,0,1,2,3,0,2,1,0.0922536685364913,1.0,1.0966429706179694
12367,170,1,2,0,1,0,0,2,1,0.20954963766939377,3.0,1.2331225829227979
12368,8,2,3,0,11,0,0,1,0,0.20906802987105508,3.0,1.2325288444565687
12369,71,2,4,0,11,4,0,3,3,0.22973235311558468,4.0,1.258263194633888
12370,71,0,2,1,7,4,0,3,3,0.17926847508879123,3.0,1.1963418890511417
12371,71,2,1,1,10,6,1,3,3,0.24035974396294288,4.0,1.2717065567983055
12372,8,2,2,1,7,3,0,3,3,0.13117598229668437,2.0,1.1401684131135965
12373,170,3,3,1,9,4,0,3,3,0.1254932315984265,2.0,1.1337074955469615
12374,170,3,1,1,10,2,0,1,0,0.23421622333491005,4.0,1.2639177511754416
12375,71,1,3,0,9,4,0,3,3,0.01939306999097524,0.0,1.0195823370829789
12376,126,1,3,1,1,1,0,2,1,0.15616054950166397,2.0,1.1690138726190284
12377,170,3,1,0,11,6,1,3,3,0.09459492144946763,1.0,1.0992134971195662
12378,71,0,4,0,4,5,1,0,2,0.23526073575484202,4.0,1.2652386186754818
12379,71,3,1,0,2,4,0,0,2,0.15071244025705322,2.0,1.1626622751416147
12380,170,3,2,0,12,2,0,1,0,0.11071168280418066,1.0,1.1170727891265626
12381,126,0,2,0,11,4,0,3,3,0.17040329272067478,3.0,1.1857829725436078
12382,8,0,2,0,5,3,0,2,1,0.05444826457143215,0.0,1.0559578445688977
12383,8,3,2,0,10,6,1,3,3,0.03316465673500753,0.0,1.0337207343100598
12384,126,1,4,1,11,5,1,3,3,0.0921786724920402,1.0,1.096560729816904
12385,8,0,4,0,2,5,1,0,2,0.015194802175037258,0.0,1.0153108301105638
12386,170,3,3,1,6,5,1,0,2,0.21908587325253578,4.0,1.2449381789880771
12387,8,3,1,0,5,4,0,0,2,0.19932028729021117,3.0,1.2205728372675193
12388,8,0,0,0,1,3,0,2,1,0.005305476753030942,0.0,1.0053195757177014
12389,170,3,3,0,9,0,0,1,0,0.11381244936384498,1.0,1.1205419468202897
12390,126,3,4,0,4,1,0,2,1,0.096950731750349,1.0,1.1018060882263268
12391,126,1,2,0,4,6,1,0,2,0.21935007894142233,4.0,1.2452671421923391
12392,8,3,3,0,1,3,0,2,1,0.18126758381904576,3.0,1.1987358987114272
12393,170,1,0,0,2,6,1,0,2,0.17030348320451583,3.0,1.1856646260250012
12394,170,0,4,0,5,2,0,2,1,0.25650417329996683,4.0,1.2924041593786606
12395,170,1,2,1,12,4,0,3,3,0.13845832199589558,2.0,1.1485018133093698
12396,8,0,1,0,8,5,1,3,3,0.24178067731295425,4.0,1.2735148514851486
12397,8,3,2,0,3,4,0,0,2,0.13544454345134616,2.0,1.1450456937914213
12398,8,2,2,1,7,5,1,3,3,0.16769560397065783,3.0,1.1825765842386509
12399,126,1,4,1,11,4,0,3,3,0.004741657094518592,0.0,1.004752916539628
12400,170,3,2,1,2,6,1,0,2,0.18873528454588342,3.0,1.2077212076961343
12401,8,1,0,1,10,2,0,1,0,0.15390421360707185,2.0,1.1663791581751368
12402,71,1,4,1,1,1,0,2,1,0.036123327627989595,0.0,1.0367837026814513
12403,8,1,4,0,7,6,1,3,3,0.22100862960703388,4.0,1.247334194521559
12404,170,0,4,0,6,3,0,2,1,0.1941855121411419,3.0,1.2143215334499413
12405,170,0,2,1,2,6,1,0,2,0.2082857365232674,3.0,1.2315650223855448
12406,170,3,1,0,2,4,0,0,2,0.11959826250143368,2.0,1.1270439847874576
12407,8,1,1,1,2,0,0,2,1,0.09083144444751316,1.0,1.095084407144118
12408,126,2,3,1,5,5,1,0,2,0.09979490550142539,1.0,1.1049442768425952
12409,71,3,4,0,4,2,0,2,1,0.1735978504227472,3.0,1.1895770816952036
12410,126,1,4,1,1,5,1,0,2,0.24376879880811025,4.0,1.2760492722692043
12411,71,3,4,1,5,3,0,2,1,0.13658518022184105,2.0,1.1463525201790843
12412,126,0,1,1,10,4,0,3,3,0.1020099145149885,1.0,1.1073944509523885
12413,71,1,4,1,5,4,0,0,2,0.19797097857527196,3.0,1.2189270183096106
12414,126,3,1,1,10,1,0,1,0,0.004672779455616823,0.0,1.0046837139143412
12415,126,2,2,1,1,2,0,2,1,0.08712821227783062,1.0,1.0910365550331371
12416,170,1,1,0,3,4,0,0,2,0.10403475798292376,1.0,1.1096390230595183
12417,126,1,0,0,5,1,0,2,1,0.12385971520482017,2.0,1.1318570775229873
12418,8,1,3,0,4,5,1,0,2,0.21965205787203015,4.0,1.2456432434167242
12419,170,1,1,1,2,0,0,2,1,0.06877434115737552,1.0,1.071194457371183
12420,170,2,3,1,2,5,1,0,2,0.21862012132067374,4.0,1.244358481634225
12421,170,0,4,1,1,1,0,2,1,0.05418038834384535,0.0,1.0556750164481603
12422,71,2,0,1,2,2,0,2,1,0.2202557422970346,4.0,1.2463954458654942
12423,8,1,1,0,12,4,0,3,3,0.12302200155548362,2.0,1.1309093024375372
12424,71,0,3,0,5,3,0,2,1,0.24869567800929898,4.0,1.2823517258532984
12425,170,2,1,0,4,6,1,0,2,0.1391898432609642,2.0,1.1493422741787955
12426,8,2,0,0,5,4,0,0,2,0.14484062786012156,2.0,1.1558553444485453
12427,8,0,1,1,11,0,0,1,0,0.08281868274175389,1.0,1.0863448176260089
12428,8,1,4,0,1,5,1,0,2,0.035560169203999376,0.0,1.0361999935812058
12429,170,0,3,1,4,6,1,0,2,0.1557151826609163,2.0,1.1684933485244797
12430,8,1,0,0,10,6,1,3,3,0.18359080300580685,3.0,1.2015240624548678
12431,8,2,1,0,11,1,0,1,0,0.04906464457087666,0.0,1.0502882439783687
12432,8,1,3,1,5,1,0,2,1,0.24754062086754758,4.0,1.2808713914341192
12433,8,1,3,1,1,2,0,2,1,0.20043306243190206,3.0,1.221931816358297
12434,71,3,0,0,3,2,0,2,1,0.21576527455993275,4.0,1.2408110948858257
12435,126,3,1,0,11,6,1,3,3,0.04777085229916166,0.0,1.0489302678241892
12436,126,1,0,1,4,2,0,2,1,0.2618845914508275,4.0,1.2993765746104595
12437,8,2,2,0,5,4,0,0,2,0.08699950883612291,1.0,1.0908961439093665
12438,71,3,0,0,12,2,0,1,0,0.2269850328566636,4.0,1.254811086862333
12439,126,0,1,1,1,6,1,0,2,0.24667658638401896,4.0,1.279765152366128
12440,71,0,4,1,3,1,0,2,1,0.18066416860463294,3.0,1.1980127814240096
12441,71,2,4,0,3,2,0,2,1,0.26146383933284995,4.0,1.2988299741643532
12442,170,2,3,1,7,5,1,3,3,0.06899247031223163,1.0,1.0714281415986007
12443,170,0,1,0,4,1,0,2,1,0.15517343851488022,2.0,1.1678604955309144
12444,71,0,1,1,12,3,0,3,3,0.1154329589983931,2.0,1.1223592679365182
12445,71,1,3,0,12,4,0,3,3,0.17706373749473645,3.0,1.19370717460725
12446,126,0,4,1,11,0,0,1,0,0.027330230008707997,0.0,1.0277071264662934
12447,126,3,0,1,4,4,0,0,2,0.09106587539493692,1.0,1.0953411589132982
12448,8,0,2,0,11,2,0,1,0,0.05156244634591211,0.0,1.0529149349294735
12449,71,1,2,1,1,1,0,2,1,0.12651536674718006,2.0,1.1348668902546657
12450,71,3,1,1,11,0,0,1,0,0.023354338239478117,0.0,1.0236291862573617
12451,126,1,2,0,9,3,0,3,3,0.25236795948683954,4.0,1.287069539611984
12452,8,2,1,1,3,3,0,2,1,0.23038813499560232,4.0,1.2590886114543383
12453,71,1,1,1,4,5,1,0,2,0.06902991259262066,1.0,1.071468259062535
12454,126,2,0,0,2,3,0,2,1,0.053805050951511606,0.0,1.055278856491808
12455,126,1,1,0,2,4,0,0,2,0.22398967174235576,4.0,1.2510580981112698
12456,8,0,4,1,5,0,0,2,1,0.11333258958828221,1.0,1.120004372803569
12457,170,0,3,0,12,1,0,1,0,0.023111322014989423,0.0,1.0233804579809682
12458,71,2,0,0,7,3,0,3,3,0.0011917811620739498,0.0,1.00119249161545
12459,71,2,4,0,10,5,1,3,3,0.16431788248614207,2.0,1.1785889083235714
12460,71,1,3,1,3,3,0,2,1,0.21874745913840457,4.0,1.244516945616766
12461,126,0,4,1,6,1,0,2,1,0.25884966898704487,4.0,1.295439045525298
12462,170,0,2,0,10,3,0,3,3,0.051513865964660864,0.0,1.0528637851629572
12463,71,3,4,0,1,0,0,2,1,0.13298113053390298,2.0,1.142228444886628
12464,170,0,3,1,12,2,0,1,0,0.1525498585986729,2.0,1.164800535969318
12465,170,0,1,0,10,3,0,3,3,0.1946528755676445,3.0,1.214889195564613
12466,8,3,0,1,12,6,1,3,3,0.04164133878915413,0.0,1.0425205000240705
12467,71,2,3,0,12,1,0,1,0,0.2612028068474969,4.0,1.2984909815941075
12468,170,0,2,1,4,0,0,2,1,0.022482929742260318,0.0,1.0227375756214194
12469,8,1,4,0,3,1,0,2,1,0.04224627301259186,0.0,1.043151347144439
12470,126,2,1,1,4,6,1,0,2,0.17298641349745084,3.0,1.1888499526613925
12471,8,3,2,1,6,0,0,2,1,0.12392882848150813,2.0,1.1319353065776594
12472,8,0,1,1,2,6,1,0,2,0.18109270620155443,3.0,1.19852628496237
12473,8,3,0,0,10,2,0,1,0,0.10996441273008542,1.0,1.116238345876727
12474,8,1,4,0,5,3,0,2,1,0.11101061405984879,1.0,1.1174067670138164
12475,126,2,1,0,9,4,0,3,3,0.12739607578808929,2.0,1.1358668180432305
12476,126,2,2,0,3,0,0,2,1,0.05830077450740017,1.0,1.0600337789046328
12477,126,0,0,1,3,4,0,0,2,0.08709971508641073,1.0,1.0910054639985878
12478,126,1,3,1,6,2,0,2,1,0.15693925019150212,2.0,1.1699245390503394
12479,126,1,4,0,9,2,0,1,0,0.1772376409686656,3.0,1.1939147824831104
12480,8,2,2,0,9,5,1,3,3,0.07169313954863395,1.0,1.0743256254312628
12481,126,2,1,0,2,2,0,2,1,0.10913925230282846,1.0,1.1153176500794326
12482,170,3,0,1,8,4,0,3,3,0.07694083361679083,1.0,1.0799781760996197
12483,170,1,2,1,4,3,0,2,1,0.06533509959562576,1.0,1.0675166888649967
12484,126,0,2,1,2,6,1,0,2,0.08080495749794063,1.0,1.0841594187781824
12485,126,3,2,0,7,0,0,1,0,0.22561253898179667,4.0,1.2530900476595472
12486,71,2,0,0,8,2,0,1,0,0.12775449746531417,2.0,1.1362740103021647
12487,71,3,2,0,5,6,1,0,2,0.04529518171368646,0.0,1.0463366737808302
12488,8,3,4,1,2,4,0,0,2,0.20970578499471218,3.0,1.233315146749683
12489,126,0,0,1,7,4,0,3,3,0.22770012643455534,4.0,1.2557087151178652
12490,126,0,3,0,9,1,0,1,0,0.042922903992927586,0.0,1.0438574145096844
12491,126,0,3,1,10,2,0,1,0,0.10755623943369472,1.0,1.1135534846029174
12492,126,2,3,1,1,0,0,2,1,0.013557645478732816,0.0,1.0136499671036796
12493,8,1,2,1,1,3,0,2,1,0.15522324658207987,2.0,1.1679186658536194
12494,71,0,4,1,12,4,0,3,3,0.018392172839888365,0.0,1.0185623505624468
12495,8,3,2,0,11,1,0,1,0,0.07863884586631778,1.0,1.0818135500746184
12496,170,0,1,1,11,6,1,3,3,0.1433740062577615,2.0,1.1541613845339154
12497,170,3,3,1,2,4,0,0,2,0.026092025988253456,0.0,1.0264354028595728
12498,8,1,1,0,1,5,1,0,2,0.20033210145569605,3.0,1.2218084551566988
12499,170,1,1,1,5,0,0,2,1,0.09892406063157175,1.0,1.103982460644768
12500,8,3,2,1,4,1,0,2,1,0.05911884782496282,1.0,1.060901319062214
12501,170,2,1,1,1,4,0,0,2,0.147612557346507,2.0,1.1590637386266989
12502,8,1,1,0,3,5,1,0,2,0.10381600467702347,1.0,1.109396312402715
12503,8,2,2,1,5,2,0,2,1,0.04959829995577573,0.0,1.0508488855368519
