Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage,Cluster
Bulk Carrier,Long-haul,Steam Turbine,Critical,22.5502623531717,924.594650454521,459.14020917217,14.9899048268733,Moderate,1513.32851719598,217717.391617328,253080.366223847,19.8677814396919,0.766035389095987,1.39048829981268,5,85.2915535288791,0
Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,20.6083515672986,762.607105291555,1282.66725490681,13.1816187198946,Calm,1627.15843375755,118158.685451908,84917.3984870148,64.6840845898921,0.67769666225518,1.08724536276974,1,63.1562918694652,0
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,11.8066181197965,1794.79674474661,62.3926291908801,14.6611649036983,Moderate,1328.02481822918,324911.942586284,817358.558117117,24.8036689576348,0.815712045816676,1.4596082392327,5,70.4419389461216,2
Tanker,Long-haul,Heavy Fuel Oil (HFO),Fair,21.6157560231958,2059.86048749392,1988.3359784323,7.581309375926,Moderate,613.523726745391,475988.839842959,992047.375735686,18.1963711073478,1.15479302279695,1.13361590784504,5,74.2422190284708,1
Fish Carrier,Long-haul,Steam Turbine,Fair,22.7481330046728,2962.27094742368,903.968889071802,9.38259305031101,Calm,1291.63903716729,480380.678711545,976576.428356098,18.6990704860638,0.257779137518871,0.759983989100011,4,92.233640015178,1
Fish Carrier,Long-haul,Steam Turbine,Critical,18.4610064517413,1388.71959927599,804.274807254798,9.30851431741568,Moderate,74.8694333171797,130943.505789016,278727.936209587,69.3538396309095,0.243274205789676,0.847169741054205,5,66.5031277412226,1
Bulk Carrier,Coastal,Diesel,Good,15.801862160919,1748.06593780491,495.344773712075,7.61594851521593,Moderate,1339.7077010596,327540.011549817,765987.347711093,41.6491337549438,0.205117594376852,1.18687475950906,8,63.0200968390347,0
Bulk Carrier,Short-haul,Diesel,Good,24.7098870307608,1108.75987266972,1729.78358129886,11.8751107461921,Moderate,1454.87408091777,340668.738205471,276362.268458195,31.493840162793,0.672695790590326,1.32670988573511,7,50.7970215145771,2
Bulk Carrier,Long-haul,Diesel,Critical,24.4630473915781,1751.53069735563,774.697978799338,12.2169905364969,Rough,564.557601197929,191724.053286505,571148.627286263,45.8740880657145,1.03231564846344,1.00858825419681,3,74.7049613851018,0
Fish Carrier,Long-haul,Diesel,Fair,15.2328599775906,1159.54549693989,1176.27441170167,12.894012353882,Calm,116.093629402483,416073.549761318,610314.295331782,55.52788421708,0.812183750020244,0.975955017873676,9,64.0743265028188,1
Tanker,Long-haul,Diesel,Critical,15.2535566685824,1635.11949963999,208.346993313645,8.43109759051963,Moderate,1248.20176013121,198556.334478935,183686.563233164,62.1468010417398,0.693539504660439,0.982135717075801,8,67.420319134945,1
Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,20.0725313235712,2506.72036916632,171.607486693912,8.85045902727537,Moderate,267.507390060077,114797.914072455,352797.60764019,60.6039676680275,0.849785731130192,0.501634436540095,2,77.2983949607974,0
Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Critical,15.3164352152471,2283.64249879023,1819.1123011055,8.7703243448772,Rough,443.660343831848,10097.4396561342,794628.745363246,69.6699707359845,1.2228545063829,1.20212978275126,4,83.5263857304686,2
Tanker,Coastal,Heavy Fuel Oil (HFO),Good,21.8745933068002,1125.74379703005,63.5959573742312,5.09297338806978,Rough,155.121774218501,234021.197346133,915699.043576723,69.6263092063721,1.27363390445988,1.12840120795142,2,87.4469566821399,1
Container Ship,Long-haul,Heavy Fuel Oil (HFO),Good,18.2033371312893,1444.66540848493,721.231067274563,8.48803113194922,Moderate,79.3411070915343,462279.042092878,272384.567880311,36.5726606779032,0.681705298760645,0.913074281248354,4,56.2049423220368,0
Fish Carrier,Transoceanic,Diesel,Good,14.4398908901898,2513.15268182119,215.960757829873,14.2768221810782,Rough,1960.45104454894,311100.631617459,528573.876038068,40.3169357394751,1.19918109807113,1.18532915444081,1,58.3466875913455,3
Tanker,Long-haul,Diesel,Good,15.4928285889158,2902.52217716429,1958.03580833446,8.04067698579927,Rough,1957.84913981156,438991.689402465,595277.71658022,32.5925111089013,0.380168485396407,1.4387776009125,1,54.8178356011083,1
Fish Carrier,Short-haul,Diesel,Good,22.3945727708578,2426.44874227169,1569.905560039,13.9657901933236,Moderate,1098.885406418,55936.374736551,702761.453837227,71.1267389674527,1.36772965805615,0.773015276608735,8,98.0036194181107,3
Bulk Carrier,Short-haul,Steam Turbine,Good,14.8579843678248,2411.98713189281,377.433213235596,6.57332181471123,Moderate,1804.27748887483,265282.718915321,138694.218556257,24.5888271609762,0.986117343762646,1.19489244252864,1,97.3072920400584,2
Tanker,Long-haul,Diesel,Good,14.8346289118026,2669.5059167335,1618.93028408719,11.1377604821333,Calm,443.73509628091,265047.365679085,126904.714860762,60.9559749032707,0.661401521831317,0.622556563717793,1,99.9522202793538,1
Tanker,Transoceanic,Diesel,Good,18.1240405959572,1201.54315779529,1316.37006598306,7.35744925771697,Calm,1804.1002791242,194774.944266042,697670.733230703,32.5755614267995,0.171071311503484,0.530874403395493,6,95.2396476756902,3
Tanker,Long-haul,Diesel,Fair,24.6601204975563,1759.81998987722,1698.52664474015,12.3125408171816,Calm,1855.24991442822,424726.047439198,187051.654040658,29.6306184175113,0.17839320829662,0.666771998429196,4,71.9404176970686,1
Fish Carrier,Short-haul,Diesel,Good,21.8062383619635,1735.36345176669,1946.1455663999,7.74255055187728,Moderate,308.757293695742,425988.778138584,616553.122718079,56.0210442969349,0.424104477495589,1.35938432932026,7,91.1085299271983,3
Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,10.9772335883741,2303.58888094314,1146.43080686234,5.79428107817363,Calm,435.068627772473,489296.84696952,155463.73919277,57.5886358975607,0.500451563613558,0.571900471581383,1,58.8518599238644,3
Container Ship,Short-haul,Heavy Fuel Oil (HFO),Critical,23.9319970461711,605.781389389244,1181.8242253787,13.703596713426,Rough,923.888961144392,209394.834048409,212293.845762278,71.1193066967028,1.34637560705108,1.45878754372273,1,65.9746564510014,2
Bulk Carrier,Coastal,Steam Turbine,Critical,20.5743011679384,603.425874563955,491.541749995596,8.57220316050834,Rough,379.010585525296,182487.199704057,284193.575155482,68.0585929387555,1.35851090326831,1.4152512733216,3,50.8657212224687,0
Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Good,15.6421093576628,1316.76760016174,394.734038063175,10.5456414397878,Rough,751.033608735263,48001.4858113643,359562.983387072,43.7008431096663,0.167973154940399,1.33032968361998,1,51.6401301870282,2
Container Ship,Coastal,Diesel,Fair,13.9848628093011,760.571305647603,542.829051900248,12.4873319635349,Calm,1438.935720446,278683.483891445,495559.542522585,45.6058812388001,0.928758275472978,1.35028812850782,1,65.2069313630836,0
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,12.8886937715977,734.074829996023,435.919702565493,11.802914002749,Calm,1806.92084651058,58281.1704966711,837901.935870282,62.3553668445003,1.30421922497521,1.13138618985771,6,54.2568108979891,2
Bulk Carrier,Long-haul,Diesel,Fair,21.6443358470777,2434.90668897252,169.715232964605,11.055990274138,Calm,316.447076653469,463896.790894353,292634.095268455,12.0199092711251,0.693749553996797,1.44867576289276,4,77.0630003303296,0
Bulk Carrier,Coastal,Steam Turbine,Fair,17.2385776554147,1913.95725101517,1941.57349715904,9.24089011230276,Rough,233.501824304281,334026.806374153,622825.694724529,14.527439849177,1.09185533681869,0.987785185536916,2,52.6823816155737,0
Tanker,Long-haul,Heavy Fuel Oil (HFO),Good,10.5962479061811,2233.34828448109,1621.80563021177,9.31732293661853,Calm,389.519240234206,19539.2817147908,684941.353342323,60.4704679166344,0.298422786185669,1.38197581614075,3,95.0629780226338,1
Container Ship,Coastal,Diesel,Fair,20.1510966652901,1984.82981368061,1520.82427584152,11.404288091844,Moderate,1089.51572406126,184875.561500682,482555.657036333,61.5964639868486,1.24711571157351,0.949343340057955,8,77.6245270397108,0
Container Ship,Short-haul,Heavy Fuel Oil (HFO),Fair,20.7587629115627,1329.72714259033,719.06739392792,13.7124338706259,Calm,155.070478059718,125375.144195288,845263.809307648,37.8860182127596,1.11171598066995,0.698964215142371,8,93.8328892203714,2
Container Ship,Short-haul,Steam Turbine,Good,10.6172111532974,1468.07970394915,140.061607163968,14.0053798167666,Calm,1041.83094146629,351142.266495212,963117.16415511,38.7588799271906,0.763715347030167,1.24804482263406,1,61.9149719115023,2
Bulk Carrier,Long-haul,Steam Turbine,Fair,12.8000308364365,2453.82843024927,1906.63004900314,10.7518525434711,Moderate,1089.78801390688,128277.87619512,504420.588601911,61.8237136338456,0.448561430358654,1.38320453629744,2,61.5425402569466,0
Container Ship,Coastal,Diesel,Good,20.5806867287494,1556.16962214454,409.704879095582,11.7284269225158,Moderate,1958.52402999513,443714.446481726,717107.420852487,29.702551651377,0.835707386239011,1.30236367386181,7,80.1266029766073,0
Tanker,Long-haul,Diesel,Fair,18.9317716961924,2699.13150745877,1662.35164785921,8.22292818164398,Moderate,1019.48437815042,98193.4586147216,731428.460282708,25.3721982989507,0.439347952719096,1.39201568468909,3,66.8409989313001,1
Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,24.6967513735649,1979.80693538677,565.181391374221,13.2631553042418,Moderate,798.977811563849,62637.7884607518,888441.498919345,27.1981002180956,1.09639926668989,1.33518901347512,1,58.7836019071049,0
Tanker,Transoceanic,Diesel,Fair,17.6403186783827,566.984737919165,1627.37984581446,6.40202600263383,Moderate,677.193404884872,93808.9721051831,71956.8917761965,50.8821826216784,0.314923648616901,0.523936643896627,6,78.2693802221942,3
Tanker,Short-haul,Steam Turbine,Critical,11.6729120204098,2461.93791559198,785.265681598107,12.8550833990126,Calm,1101.93461081092,124408.424159225,785138.28036126,42.0589715836906,0.79850910668195,1.4563088158412,6,84.6350418471884,3
Tanker,Coastal,Steam Turbine,Fair,12.694926114111,1559.79432742305,1480.18238316277,12.5956315773754,Calm,1699.80273616606,172200.71587428,346213.130741368,30.8741093473623,1.38690232466047,1.16572747459415,1,61.3710991159095,1
Fish Carrier,Transoceanic,Steam Turbine,Critical,10.795976462574,1460.66749091872,1996.8300882385,6.5076421829459,Moderate,312.714037738699,200661.390820055,876469.136750385,33.6788444369137,1.19645261071115,0.675517507491846,4,51.7833414958548,3
Container Ship,Coastal,Diesel,Fair,15.7863456599261,2110.11224564532,1373.92726020374,5.48754886765939,Moderate,1229.0359269046,211178.456072143,361507.540480127,69.3925739527205,0.993434337115386,1.28668366181774,5,66.7988544763061,0
Fish Carrier,Short-haul,Diesel,Critical,15.0725719770549,2116.58568857597,1017.58778113167,11.8927687792708,Moderate,965.652619738321,391151.886036388,425894.02187023,30.5577448213375,0.877327751775067,1.48930073003315,5,91.6880438079307,3
Tanker,Short-haul,Steam Turbine,Critical,21.0775350509636,925.546545790179,1054.19929169024,6.52352337512875,Moderate,573.734216307074,373144.796898347,118177.067806348,44.4909034609864,1.15916706563443,1.38049742601387,1,95.1233993501748,3
Bulk Carrier,Short-haul,Diesel,Critical,19.3380114426081,1352.07704730606,255.445842616724,14.1386051450848,Calm,902.489880405295,246724.880890321,838132.947067919,51.6406010482743,0.349914738336891,1.11738754255889,1,66.7821035120948,2
Tanker,Short-haul,Diesel,Critical,10.5693505491675,2856.26946212755,1072.82136818038,6.38076012339518,Rough,1741.95461867441,320454.652458849,110835.70105545,25.1548832730738,0.983383818921815,1.41678902408705,2,90.0858248327884,3
Fish Carrier,Coastal,Diesel,Critical,18.0332101599141,2594.1329304953,514.709711245038,9.37192121140572,Moderate,445.644095741342,99720.071730171,937062.786767313,27.7558547268867,0.939405507644958,1.29004956867079,5,72.3267554502179,1
Container Ship,Coastal,Steam Turbine,Fair,17.7736801872525,2259.75784367364,932.51687231979,5.29871267107434,Calm,842.189782248496,383114.216687235,928119.476111541,35.7365224802426,0.443856216743302,1.28235646902745,2,94.2887477427731,0
Bulk Carrier,Long-haul,Diesel,Fair,20.1373974159887,1498.6776619584,1197.03123903589,9.82602592422587,Calm,953.607324971927,269249.28381019,439116.156030983,36.5810838446416,0.682752861368177,1.05633684665675,7,99.0838150300585,0
Tanker,Transoceanic,Steam Turbine,Critical,24.6257779107088,1261.6831645953,843.177023454517,7.97455164413062,Calm,1065.41095849068,480142.359640872,461538.761478924,68.8959069674378,0.30314921616379,0.794557297861752,3,76.517453628406,3
Fish Carrier,Transoceanic,Steam Turbine,Good,22.7621685057052,826.716384073047,928.34198418532,6.59710376802066,Rough,1085.90309363199,89373.9941608563,367353.401495428,39.1334105511363,0.988620546174019,1.23777127232344,9,93.5438573377143,3
Container Ship,Coastal,Heavy Fuel Oil (HFO),Critical,24.6630785789464,707.742776289789,1212.29147695636,12.0790929694645,Moderate,1432.49587291106,390339.145010572,122206.862458861,31.2285722963213,0.2790672756652,1.30536245679374,2,66.3404576049853,0
Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,23.5194957125503,711.77641356659,633.876933273196,13.1659134188616,Moderate,1186.71818047632,159337.442670817,898776.732291987,37.9505905573363,0.456281413851705,0.892370079917942,1,57.2484330913478,1
Container Ship,Long-haul,Diesel,Fair,22.7130688031674,874.468840448781,1418.31069685699,14.4875434064563,Moderate,727.101254891509,423219.810659603,182747.380422143,23.7243048058095,0.50998686777512,1.1843358919544,9,66.1905185427999,0
Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,15.7804879434998,1206.97374752944,1786.14389444992,5.57755895801536,Moderate,1637.71683064257,173687.277600437,600823.538610328,25.4515762347504,0.583481175315293,1.06619187107855,9,97.7513006350897,0
Container Ship,Long-haul,Steam Turbine,Critical,19.7205401950587,806.147239050835,569.412931639525,14.833652968705,Rough,278.760995797075,426037.335539108,286708.123926236,71.9724153005156,0.766008805099086,0.972554440648832,6,61.3437483434515,0
Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Fair,12.6519453832226,1661.63981198622,1984.84995886225,14.7221860017434,Rough,1875.99660674349,131282.073203369,851170.655087923,18.0181466579882,1.42875724882064,1.11423978455561,7,84.4854073544412,2
Tanker,Transoceanic,Diesel,Good,24.8940721833264,2460.67786095843,430.88747661811,10.4941474411576,Rough,777.426020132208,270179.95941501,769095.126009785,13.6988373064517,0.752718286915231,1.24546847234115,6,75.8870797069758,3
Fish Carrier,Coastal,Steam Turbine,Critical,16.7338852237066,808.792096089331,1518.36784850743,13.747926880912,Moderate,623.255954440237,312028.612488501,166238.707543526,20.8140183386393,0.329953924900839,1.14286704751044,7,93.7212987126646,1
Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,12.9605903213218,2641.41906217869,1925.84603582956,7.7741618607122,Moderate,1603.58356908633,30399.6614963464,151602.623199724,56.0538633174278,1.30969244031801,0.622402162983974,2,86.3596346066793,0
Bulk Carrier,Long-haul,Steam Turbine,Good,18.8313816087105,2975.27541795792,779.1043608256,11.2668107507308,Rough,1645.21007909096,98554.9824922884,206398.566265851,42.2845143215874,0.582266933124502,1.29906664290375,6,65.1976093172413,0
Container Ship,Transoceanic,Steam Turbine,Critical,17.5638560454905,1533.19634509557,1978.04439720466,7.49742662086025,Calm,1274.84201482171,121679.319478686,656267.409885697,28.2232637271703,1.31176186798075,0.614959793320631,5,93.663194560401,2
Tanker,Transoceanic,Diesel,Fair,24.2404372516879,1900.47113541662,1197.73947777006,12.4770065694223,Moderate,777.643987270525,499710.90593106,232670.319631932,41.3733591333237,0.422721886715439,0.873835862738976,7,62.3445295644053,3
Fish Carrier,Short-haul,Diesel,Fair,20.7964058591424,2831.25984329561,67.4460098905616,5.30770571203112,Moderate,1817.71742399338,216050.745501787,558066.531656606,26.1169414016858,0.190023384674637,0.761442031948808,9,61.2307635842565,3
Container Ship,Transoceanic,Steam Turbine,Good,11.3501290954973,1346.64591781853,912.287179537357,6.0011010536599,Calm,1186.75271709906,327558.846443337,331888.237126189,26.4195648669581,1.03838906053483,1.18565765439819,1,95.1925897440986,2
Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,12.1135754164472,798.401177038224,136.309576190761,7.49295520351323,Moderate,188.566412454913,390381.867149483,722811.348474041,50.4798047904759,0.838863939065654,1.23261248166934,2,69.6781582349778,0
Tanker,Long-haul,Diesel,Fair,14.936720849553,2189.48111790221,174.535515948129,5.87902944272166,Calm,1469.20913491321,136736.418451176,90561.6808362713,32.33919822221,1.43490976276577,1.2462132126741,6,68.436686766722,1
Fish Carrier,Short-haul,Steam Turbine,Critical,18.3402385220485,992.587858125917,1800.72428251538,10.4091598695836,Calm,1216.1741194929,201176.233603332,904973.751628102,66.822927236391,1.0752860394497,1.30459983142299,1,75.1616594094452,3
Bulk Carrier,Short-haul,Diesel,Critical,13.7678254196964,1606.37836242492,191.418971375054,13.72617114992,Moderate,651.700147276412,133545.206607522,735837.889248161,21.9671272664966,0.788739552427333,0.718191826754446,1,93.1423946989376,2
Tanker,Coastal,Diesel,Fair,11.5712958916723,1121.4168179463,1930.79671080498,10.2110762342091,Calm,1348.06805599521,220617.666619845,649984.629868595,53.4551011213802,0.755374892803105,1.21339303339793,8,78.4057603626217,1
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,18.4102130688717,2836.9896355791,481.523629248924,13.9770553936945,Rough,74.3049865764717,286222.592229104,721251.906114844,19.61485210051,1.34862988916195,0.763088195671953,9,79.904332774797,2
